Image name,Translated text,Ground truth,Translation language,Image preprocessing,Text_TT,Text_GT,diff_TT/GT,match,similarity
040_3_18_1.png,nem,nem,ita_old,Deskewed,3,3,100.0%,Yes,
040_3_18_1.png,qJem,nem,lat,Original_grayscale,4,3,133.33%,No,
040_3_18_1.png,nem,nem,lat,Threshold,3,3,100.0%,Yes,
040_3_18_1.png,nem,nem,lat,Deskewed,3,3,100.0%,Yes,
040_3_06_1.png,rtos,ratos,eng,Original_grayscale,4,5,80.0%,No,
040_3_06_1.png,s,ratos,eng,Threshold,1,5,20.0%,No,
040_3_06_1.png,e,ratos,eng,Deskewed,1,5,20.0%,No,
040_3_06_1.png,ratos,ratos,enm,Original_grayscale,5,5,100.0%,Yes,
040_3_06_1.png,ratos,ratos,enm,Threshold,5,5,100.0%,Yes,
040_3_06_1.png,rates,ratos,enm,Deskewed,5,5,100.0%,No,
040_3_06_1.png,ratos,ratos,ita,Original_grayscale,5,5,100.0%,Yes,
040_3_06_1.png,ratos,ratos,ita,Threshold,5,5,100.0%,Yes,
040_3_06_1.png,ratos,ratos,ita,Deskewed,5,5,100.0%,Yes,
040_3_06_1.png,ratos,ratos,ita_old,Original_grayscale,5,5,100.0%,Yes,
040_3_06_1.png,ratos,ratos,ita_old,Threshold,5,5,100.0%,Yes,
040_3_06_1.png,ratcs,ratos,ita_old,Deskewed,5,5,100.0%,No,
040_3_06_1.png,ratos,ratos,lat,Original_grayscale,5,5,100.0%,Yes,
040_3_06_1.png,ratoe,ratos,lat,Threshold,5,5,100.0%,No,
040_3_06_1.png,ratos,ratos,lat,Deskewed,5,5,100.0%,Yes,
040_3_20_2.png,boc,hoc,eng,Original_grayscale,3,3,100.0%,No,
040_3_20_2.png,b,hoc,eng,Threshold,1,3,33.33%,No,
040_3_20_2.png,boe,hoc,eng,Deskewed,3,3,100.0%,No,
040_3_20_2.png,hoe,hoc,enm,Original_grayscale,3,3,100.0%,No,
040_3_20_2.png,hoe,hoc,enm,Threshold,3,3,100.0%,No,
040_3_20_2.png,hoce,hoc,enm,Deskewed,4,3,133.33%,No,
040_3_20_2.png,bx,hoc,ita,Original_grayscale,2,3,66.67%,No,
040_3_20_2.png,boc,hoc,ita,Threshold,3,3,100.0%,No,
040_3_20_2.png,boc,hoc,ita,Deskewed,3,3,100.0%,No,
040_3_20_2.png,hoc,hoc,ita_old,Original_grayscale,3,3,100.0%,Yes,
040_3_20_2.png,hoc,hoc,ita_old,Threshold,3,3,100.0%,Yes,
040_3_20_2.png,hoc,hoc,ita_old,Deskewed,3,3,100.0%,Yes,
040_3_20_2.png,boc,hoc,lat,Original_grayscale,3,3,100.0%,No,
040_3_20_2.png,b,hoc,lat,Threshold,1,3,33.33%,No,
040_3_20_2.png,boc,hoc,lat,Deskewed,3,3,100.0%,No,
040_3_22_1.png,E,ibi,eng,Original_grayscale,1,3,33.33%,No,
040_3_22_1.png,o,ibi,eng,Threshold,1,3,33.33%,No,
040_3_22_1.png,o,ibi,eng,Deskewed,1,3,33.33%,No,
040_3_22_1.png,ib,ibi,enm,Original_grayscale,2,3,66.67%,No,
040_3_22_1.png,ibr,ibi,enm,Threshold,3,3,100.0%,No,
040_3_22_1.png,ibr,ibi,enm,Deskewed,3,3,100.0%,No,
040_3_22_1.png,b,ibi,ita,Original_grayscale,1,3,33.33%,No,
040_3_22_1.png,b,ibi,ita,Threshold,1,3,33.33%,No,
040_3_22_1.png,b,ibi,ita,Deskewed,1,3,33.33%,No,
040_3_22_1.png,ibi,ibi,ita_old,Original_grayscale,3,3,100.0%,Yes,
040_3_22_1.png,idbi,ibi,ita_old,Threshold,4,3,133.33%,No,
040_3_22_1.png,ii,ibi,ita_old,Deskewed,2,3,66.67%,No,
040_3_22_1.png,ib,ibi,lat,Original_grayscale,2,3,66.67%,No,
040_3_22_1.png,ib,ibi,lat,Threshold,2,3,66.67%,No,
040_3_22_1.png,ib,ibi,lat,Deskewed,2,3,66.67%,No,
040_3_04_2.png,o,illud,eng,Original_grayscale,1,5,20.0%,No,
040_3_04_2.png,o,illud,eng,Threshold,1,5,20.0%,No,
040_3_04_2.png,tlud,illud,eng,Deskewed,4,5,80.0%,No,
040_3_04_2.png,illud,illud,enm,Original_grayscale,5,5,100.0%,Yes,
040_3_04_2.png,illud,illud,enm,Threshold,5,5,100.0%,Yes,
040_3_04_2.png,illud,illud,enm,Deskewed,5,5,100.0%,Yes,
040_3_04_2.png,iulud,illud,ita,Original_grayscale,5,5,100.0%,No,
040_3_04_2.png,illud,illud,ita,Threshold,5,5,100.0%,Yes,
040_3_04_2.png,ilud,illud,ita,Deskewed,4,5,80.0%,No,
040_3_04_2.png,uluv,illud,ita_old,Original_grayscale,4,5,80.0%,No,
040_3_04_2.png,uluv,illud,ita_old,Threshold,4,5,80.0%,No,
040_3_04_2.png,uluv,illud,ita_old,Deskewed,4,5,80.0%,No,
040_3_04_2.png,uluo,illud,lat,Original_grayscale,4,5,80.0%,No,
040_3_04_2.png,ulluo,illud,lat,Threshold,5,5,100.0%,No,
040_3_04_2.png,illuo,illud,lat,Deskewed,5,5,100.0%,No,
040_3_20_3.png,webet,debet,eng,Original_grayscale,5,5,100.0%,No,
040_3_20_3.png,webet,debet,eng,Threshold,5,5,100.0%,No,
040_3_20_3.png,webet,debet,eng,Deskewed,5,5,100.0%,No,
040_3_20_3.png,vebet,debet,enm,Original_grayscale,5,5,100.0%,No,
040_3_20_3.png,wvebet,debet,enm,Threshold,6,5,120.0%,No,
040_3_20_3.png,wvebet,debet,enm,Deskewed,6,5,120.0%,No,
040_3_20_3.png,Vebet,debet,ita,Original_grayscale,5,5,100.0%,No,
040_3_20_3.png,Vebet,debet,ita,Threshold,5,5,100.0%,No,
040_3_20_3.png,uebet,debet,ita,Deskewed,5,5,100.0%,No,
040_3_20_3.png,Vebet,debet,ita_old,Original_grayscale,5,5,100.0%,No,
040_3_20_3.png,Vebet,debet,ita_old,Threshold,5,5,100.0%,No,
040_3_20_3.png,Vvebet,debet,ita_old,Deskewed,6,5,120.0%,No,
040_3_20_3.png,webet,debet,lat,Original_grayscale,5,5,100.0%,No,
040_3_20_3.png,vwebet,debet,lat,Threshold,6,5,120.0%,No,
040_3_20_3.png,wbet,debet,lat,Deskewed,4,5,80.0%,No,
040_3_06_2.png,woIces,iudices,eng,Original_grayscale,6,7,85.71%,No,
040_3_06_2.png,woIces,iudices,eng,Threshold,6,7,85.71%,No,
040_3_06_2.png,oIces,iudices,eng,Deskewed,5,7,71.43%,No,
040_3_06_2.png,wWPpIces,iudices,enm,Original_grayscale,8,7,114.29%,No,
040_3_06_2.png,wnces,iudices,enm,Threshold,5,7,71.43%,No,
040_3_06_2.png,wWnces,iudices,enm,Deskewed,6,7,85.71%,No,
040_3_06_2.png,UVICES,iudices,ita,Original_grayscale,6,7,85.71%,No,
040_3_06_2.png,UVICES,iudices,ita,Threshold,6,7,85.71%,No,
040_3_06_2.png,Uv,iudices,ita,Deskewed,2,7,28.57%,No,
040_3_06_2.png,WmOces,iudices,ita_old,Original_grayscale,6,7,85.71%,No,
040_3_06_2.png,WmoOces,iudices,ita_old,Threshold,7,7,100.0%,No,
040_3_06_2.png,uoOices,iudices,ita_old,Deskewed,7,7,100.0%,No,
040_3_06_2.png,us,iudices,lat,Original_grayscale,2,7,28.57%,No,
040_3_06_2.png,tu Is,iudices,lat,Threshold,5,7,71.43%,No,
040_3_06_2.png,uv cce,iudices,lat,Deskewed,6,7,85.71%,No,
040_3_22_3.png,i,si,eng,Original_grayscale,1,2,50.0%,No,
040_3_22_3.png,i,si,eng,Threshold,1,2,50.0%,No,
040_3_22_3.png,i,si,eng,Deskewed,1,2,50.0%,No,
040_3_22_3.png,fi,si,enm,Original_grayscale,2,2,100.0%,No,
040_3_22_3.png,fi,si,enm,Threshold,2,2,100.0%,No,
040_3_22_3.png,fi,si,enm,Deskewed,2,2,100.0%,No,
040_3_22_3.png,fi,si,ita,Original_grayscale,2,2,100.0%,No,
040_3_22_3.png,fi,si,ita,Threshold,2,2,100.0%,No,
040_3_22_3.png,fi,si,ita,Deskewed,2,2,100.0%,No,
040_3_22_3.png,fi,si,ita_old,Original_grayscale,2,2,100.0%,No,
040_3_22_3.png,fi,si,ita_old,Threshold,2,2,100.0%,No,
040_3_22_3.png,fi,si,ita_old,Deskewed,2,2,100.0%,No,
040_3_22_3.png,fi,si,lat,Original_grayscale,2,2,100.0%,No,
040_3_22_3.png,fi,si,lat,Threshold,2,2,100.0%,No,
040_3_22_3.png,f,si,lat,Deskewed,1,2,50.0%,No,
040_3_19_5.png,w,de,eng,Original_grayscale,1,2,50.0%,No,
040_3_19_5.png,wK,de,eng,Threshold,2,2,100.0%,No,
040_3_19_5.png,K,de,eng,Deskewed,1,2,50.0%,No,
040_3_19_5.png,wW,de,enm,Original_grayscale,2,2,100.0%,No,
040_3_19_5.png,wW,de,enm,Threshold,2,2,100.0%,No,
040_3_19_5.png,W,de,enm,Deskewed,1,2,50.0%,No,
040_3_19_5.png,w,de,ita,Original_grayscale,1,2,50.0%,No,
040_3_19_5.png,w,de,ita,Threshold,1,2,50.0%,No,
040_3_19_5.png,w,de,ita,Deskewed,1,2,50.0%,No,
040_3_19_5.png,W,de,ita_old,Original_grayscale,1,2,50.0%,No,
040_3_19_5.png,W,de,ita_old,Threshold,1,2,50.0%,No,
040_3_19_5.png,W,de,ita_old,Deskewed,1,2,50.0%,No,
040_3_19_5.png,XX,de,lat,Original_grayscale,2,2,100.0%,No,
040_3_19_5.png,XX,de,lat,Threshold,2,2,100.0%,No,
040_3_19_5.png,XX,de,lat,Deskewed,2,2,100.0%,No,
040_3_04_1.png,v,ad,eng,Original_grayscale,1,2,50.0%,No,
040_3_04_1.png,v,ad,eng,Threshold,1,2,50.0%,No,
040_3_04_1.png,o,ad,eng,Deskewed,1,2,50.0%,No,
040_3_04_1.png,av,ad,enm,Original_grayscale,2,2,100.0%,No,
040_3_04_1.png,av,ad,enm,Threshold,2,2,100.0%,No,
040_3_04_1.png,av,ad,enm,Deskewed,2,2,100.0%,No,
040_3_04_1.png,av,ad,ita,Original_grayscale,2,2,100.0%,No,
040_3_04_1.png,av,ad,ita,Threshold,2,2,100.0%,No,
040_3_04_1.png,dO,ad,ita,Deskewed,2,2,100.0%,No,
040_3_04_1.png,av,ad,ita_old,Original_grayscale,2,2,100.0%,No,
040_3_04_1.png,av,ad,ita_old,Threshold,2,2,100.0%,No,
040_3_04_1.png,IV,ad,ita_old,Deskewed,2,2,100.0%,No,
040_3_04_1.png,v,ad,lat,Original_grayscale,1,2,50.0%,No,
040_3_04_1.png,v,ad,lat,Threshold,1,2,50.0%,No,
040_3_04_1.png,JOo,ad,lat,Deskewed,3,2,150.0%,No,
040_3_02_3.png,o,ad,eng,Original_grayscale,1,2,50.0%,No,
040_3_02_3.png,J,ad,eng,Threshold,1,2,50.0%,No,
040_3_02_3.png,Jo,ad,eng,Deskewed,2,2,100.0%,No,
040_3_02_3.png,ap,ad,enm,Original_grayscale,2,2,100.0%,No,
040_3_02_3.png,aD,ad,enm,Threshold,2,2,100.0%,Yes,
040_3_02_3.png,JD,ad,enm,Deskewed,2,2,100.0%,No,
040_3_02_3.png,av,ad,ita,Original_grayscale,2,2,100.0%,No,
040_3_02_3.png,O,ad,ita,Threshold,1,2,50.0%,No,
040_3_02_3.png,JO,ad,ita,Deskewed,2,2,100.0%,No,
040_3_02_3.png,V,ad,ita_old,Original_grayscale,1,2,50.0%,No,
040_3_02_3.png,V,ad,ita_old,Threshold,1,2,50.0%,No,
040_3_02_3.png,V,ad,ita_old,Deskewed,1,2,50.0%,No,
040_3_02_3.png,Jo,ad,lat,Original_grayscale,2,2,100.0%,No,
040_3_02_3.png,Jo,ad,lat,Threshold,2,2,100.0%,No,
040_3_02_3.png,Jo,ad,lat,Deskewed,2,2,100.0%,No,
040_3_22_6.png,chelmo,Chelmo,eng,Original_grayscale,6,6,100.0%,Yes,
040_3_22_6.png,chelmo,Chelmo,eng,Threshold,6,6,100.0%,Yes,
040_3_22_6.png,chelmo,Chelmo,eng,Deskewed,6,6,100.0%,Yes,
040_3_22_6.png,chelmo,Chelmo,enm,Original_grayscale,6,6,100.0%,Yes,
040_3_22_6.png,chelmo,Chelmo,enm,Threshold,6,6,100.0%,Yes,
040_3_22_6.png,chelmo,Chelmo,enm,Deskewed,6,6,100.0%,Yes,
040_3_22_6.png,chelmo,Chelmo,ita,Original_grayscale,6,6,100.0%,Yes,
040_3_22_6.png,chelmo,Chelmo,ita,Threshold,6,6,100.0%,Yes,
040_3_22_6.png,chelmo,Chelmo,ita,Deskewed,6,6,100.0%,Yes,
040_3_22_6.png,chelmo,Chelmo,ita_old,Original_grayscale,6,6,100.0%,Yes,
040_3_22_6.png,chelmo,Chelmo,ita_old,Threshold,6,6,100.0%,Yes,
040_3_22_6.png,chelmo,Chelmo,ita_old,Deskewed,6,6,100.0%,Yes,
040_3_22_6.png,cbelmo,Chelmo,lat,Original_grayscale,6,6,100.0%,No,
040_3_22_6.png,cbelmo,Chelmo,lat,Threshold,6,6,100.0%,No,
040_3_22_6.png,cbelimo,Chelmo,lat,Deskewed,7,6,116.67%,No,
040_3_26_3.png,Jo,ad,eng,Original_grayscale,2,2,100.0%,No,
040_3_26_3.png,O,ad,eng,Threshold,1,2,50.0%,No,
040_3_26_3.png,Jo,ad,eng,Deskewed,2,2,100.0%,No,
040_3_26_3.png,ap,ad,enm,Original_grayscale,2,2,100.0%,No,
040_3_26_3.png,AVP,ad,enm,Threshold,3,2,150.0%,No,
040_3_26_3.png,D,ad,enm,Deskewed,1,2,50.0%,No,
040_3_26_3.png,av,ad,ita,Original_grayscale,2,2,100.0%,No,
040_3_26_3.png,re,ad,ita,Threshold,2,2,100.0%,No,
040_3_26_3.png,aO,ad,ita,Deskewed,2,2,100.0%,No,
040_3_26_3.png,AV,ad,ita_old,Original_grayscale,2,2,100.0%,No,
040_3_26_3.png,AV,ad,ita_old,Threshold,2,2,100.0%,No,
040_3_26_3.png,IO,ad,ita_old,Deskewed,2,2,100.0%,No,
040_3_26_3.png,dqo,ad,lat,Original_grayscale,3,2,150.0%,No,
040_3_26_3.png,do,ad,lat,Threshold,2,2,100.0%,No,
040_3_26_3.png,AO,ad,lat,Deskewed,2,2,100.0%,No,
040_3_02_2.png,fuennt,fuerint,eng,Original_grayscale,6,7,85.71%,No,
040_3_02_2.png,fuennt,fuerint,eng,Threshold,6,7,85.71%,No,
040_3_02_2.png,fuenint,fuerint,eng,Deskewed,7,7,100.0%,No,
040_3_02_2.png,fuernt,fuerint,enm,Original_grayscale,6,7,85.71%,No,
040_3_02_2.png,fuermet,fuerint,enm,Threshold,7,7,100.0%,No,
040_3_02_2.png,fuerint,fuerint,enm,Deskewed,7,7,100.0%,Yes,
040_3_02_2.png,fuerint,fuerint,ita,Original_grayscale,7,7,100.0%,Yes,
040_3_02_2.png,fuerint,fuerint,ita,Threshold,7,7,100.0%,Yes,
040_3_02_2.png,fuerint,fuerint,ita,Deskewed,7,7,100.0%,Yes,
040_3_02_2.png,fuerint,fuerint,ita_old,Original_grayscale,7,7,100.0%,Yes,
040_3_02_2.png,fuerint,fuerint,ita_old,Threshold,7,7,100.0%,Yes,
040_3_02_2.png,fuerint,fuerint,ita_old,Deskewed,7,7,100.0%,Yes,
040_3_02_2.png,fuerint,fuerint,lat,Original_grayscale,7,7,100.0%,Yes,
040_3_02_2.png,fuerint,fuerint,lat,Threshold,7,7,100.0%,Yes,
040_3_02_2.png,fucrint,fuerint,lat,Deskewed,7,7,100.0%,No,
040_3_06_4.png,fientt,fuerit,eng,Original_grayscale,6,6,100.0%,No,
040_3_06_4.png,filentt,fuerit,eng,Threshold,7,6,116.67%,No,
040_3_06_4.png,fuent,fuerit,eng,Deskewed,5,6,83.33%,No,
040_3_06_4.png,fiert,fuerit,enm,Original_grayscale,5,6,83.33%,No,
040_3_06_4.png,fiert,fuerit,enm,Threshold,5,6,83.33%,No,
040_3_06_4.png,fient,fuerit,enm,Deskewed,5,6,83.33%,No,
040_3_06_4.png,fiuert,fuerit,ita,Original_grayscale,6,6,100.0%,No,
040_3_06_4.png,fitent,fuerit,ita,Threshold,6,6,100.0%,No,
040_3_06_4.png,fiuertt,fuerit,ita,Deskewed,7,6,116.67%,No,
040_3_06_4.png,fuent,fuerit,ita_old,Original_grayscale,5,6,83.33%,No,
040_3_06_4.png,fuentt,fuerit,ita_old,Threshold,6,6,100.0%,No,
040_3_06_4.png,tuertt,fuerit,ita_old,Deskewed,6,6,100.0%,No,
040_3_06_4.png,fuent,fuerit,lat,Original_grayscale,5,6,83.33%,No,
040_3_06_4.png,fient,fuerit,lat,Threshold,5,6,83.33%,No,
040_3_06_4.png,fuent,fuerit,lat,Deskewed,5,6,83.33%,No,
040_3_22_5.png,w,de,eng,Original_grayscale,1,2,50.0%,No,
040_3_22_5.png,K,de,eng,Threshold,1,2,50.0%,No,
040_3_22_5.png,K,de,eng,Deskewed,1,2,50.0%,No,
040_3_22_5.png,Ve,de,enm,Original_grayscale,2,2,100.0%,No,
040_3_22_5.png,C,de,enm,Threshold,1,2,50.0%,No,
040_3_22_5.png,Te,de,enm,Deskewed,2,2,100.0%,No,
040_3_22_5.png,W,de,ita,Original_grayscale,1,2,50.0%,No,
040_3_22_5.png,Ve,de,ita,Threshold,2,2,100.0%,No,
040_3_22_5.png,W,de,ita,Deskewed,1,2,50.0%,No,
040_3_22_5.png,VE,de,ita_old,Original_grayscale,2,2,100.0%,No,
040_3_22_5.png,VC,de,ita_old,Threshold,2,2,100.0%,No,
040_3_22_5.png,VE,de,ita_old,Deskewed,2,2,100.0%,No,
040_3_22_5.png,Q,de,lat,Original_grayscale,1,2,50.0%,No,
040_3_22_5.png,X,de,lat,Threshold,1,2,50.0%,No,
040_3_22_5.png,e o,de,lat,Deskewed,3,2,150.0%,No,
040_3_19_3.png,fupa,supra,eng,Original_grayscale,4,5,80.0%,No,
040_3_19_3.png,fupa,supra,eng,Threshold,4,5,80.0%,No,
040_3_19_3.png,fupaa,supra,eng,Deskewed,5,5,100.0%,No,
040_3_19_3.png,fupza,supra,enm,Original_grayscale,5,5,100.0%,No,
040_3_19_3.png,fupza,supra,enm,Threshold,5,5,100.0%,No,
040_3_19_3.png,fupa,supra,enm,Deskewed,4,5,80.0%,No,
040_3_19_3.png,fupza,supra,ita,Original_grayscale,5,5,100.0%,No,
040_3_19_3.png,fupza,supra,ita,Threshold,5,5,100.0%,No,
040_3_19_3.png,fupza,supra,ita,Deskewed,5,5,100.0%,No,
040_3_19_3.png,fupza,supra,ita_old,Original_grayscale,5,5,100.0%,No,
040_3_19_3.png,fupza,supra,ita_old,Threshold,5,5,100.0%,No,
040_3_19_3.png,lupza,supra,ita_old,Deskewed,5,5,100.0%,No,
040_3_19_3.png,fupza,supra,lat,Original_grayscale,5,5,100.0%,No,
040_3_19_3.png,fupza,supra,lat,Threshold,5,5,100.0%,No,
040_3_19_3.png,fupza,supra,lat,Deskewed,5,5,100.0%,No,
040_3_19_2.png,uel,vel,eng,Original_grayscale,3,3,100.0%,No,
040_3_19_2.png,uel,vel,eng,Threshold,3,3,100.0%,No,
040_3_19_2.png,uel,vel,eng,Deskewed,3,3,100.0%,No,
040_3_19_2.png,uel,vel,enm,Original_grayscale,3,3,100.0%,No,
040_3_19_2.png,uel,vel,enm,Threshold,3,3,100.0%,No,
040_3_19_2.png,uel,vel,enm,Deskewed,3,3,100.0%,No,
040_3_19_2.png,uel,vel,ita,Original_grayscale,3,3,100.0%,No,
040_3_19_2.png,u,vel,ita,Threshold,1,3,33.33%,No,
040_3_19_2.png,ucl,vel,ita,Deskewed,3,3,100.0%,No,
040_3_19_2.png,ucl,vel,ita_old,Original_grayscale,3,3,100.0%,No,
040_3_19_2.png,uel,vel,ita_old,Threshold,3,3,100.0%,No,
040_3_19_2.png,ucl,vel,ita_old,Deskewed,3,3,100.0%,No,
040_3_19_2.png,ud,vel,lat,Original_grayscale,2,3,66.67%,No,
040_3_19_2.png,ud,vel,lat,Threshold,2,3,66.67%,No,
040_3_19_2.png,ucd,vel,lat,Deskewed,3,3,100.0%,No,
040_3_22_4.png,omes,comes,eng,Original_grayscale,4,5,80.0%,No,
040_3_22_4.png,omes,comes,eng,Threshold,4,5,80.0%,No,
040_3_22_4.png,omes,comes,eng,Deskewed,4,5,80.0%,No,
040_3_22_4.png,comes,comes,enm,Original_grayscale,5,5,100.0%,Yes,
040_3_22_4.png,comes,comes,enm,Threshold,5,5,100.0%,Yes,
040_3_22_4.png,comes,comes,enm,Deskewed,5,5,100.0%,Yes,
040_3_22_4.png,Vmnes,comes,ita,Original_grayscale,5,5,100.0%,No,
040_3_22_4.png,Vmnes,comes,ita,Threshold,5,5,100.0%,No,
040_3_22_4.png,cOmes,comes,ita,Deskewed,5,5,100.0%,Yes,
040_3_22_4.png,comes,comes,ita_old,Original_grayscale,5,5,100.0%,Yes,
040_3_22_4.png,comcs,comes,ita_old,Threshold,5,5,100.0%,No,
040_3_22_4.png,comcs,comes,ita_old,Deskewed,5,5,100.0%,No,
040_3_22_4.png,eomes,comes,lat,Original_grayscale,5,5,100.0%,No,
040_3_22_4.png,eomes,comes,lat,Threshold,5,5,100.0%,No,
040_3_22_4.png,eomes,comes,lat,Deskewed,5,5,100.0%,No,
040_3_02_1.png,uecat,vocati,eng,Original_grayscale,5,6,83.33%,No,
040_3_02_1.png,uwxat,vocati,eng,Threshold,5,6,83.33%,No,
040_3_02_1.png,uxan,vocati,eng,Deskewed,4,6,66.67%,No,
040_3_02_1.png,ucan,vocati,enm,Original_grayscale,4,6,66.67%,No,
040_3_02_1.png,ucan,vocati,enm,Threshold,4,6,66.67%,No,
040_3_02_1.png,ucan,vocati,enm,Deskewed,4,6,66.67%,No,
040_3_02_1.png,UNI,vocati,ita,Original_grayscale,3,6,50.0%,No,
040_3_02_1.png,UNI,vocati,ita,Threshold,3,6,50.0%,No,
040_3_02_1.png,UNI,vocati,ita,Deskewed,3,6,50.0%,No,
040_3_02_1.png,uocan,vocati,ita_old,Original_grayscale,5,6,83.33%,No,
040_3_02_1.png,uocan,vocati,ita_old,Threshold,5,6,83.33%,No,
040_3_02_1.png,UNan,vocati,ita_old,Deskewed,4,6,66.67%,No,
040_3_02_1.png,udacat,vocati,lat,Original_grayscale,6,6,100.0%,No,
040_3_02_1.png,uocat,vocati,lat,Threshold,5,6,83.33%,No,
040_3_02_1.png,ueau,vocati,lat,Deskewed,4,6,66.67%,No,
040_3_24_2.png,fupza,supra,eng,Original_grayscale,5,5,100.0%,No,
040_3_24_2.png,fupza,supra,eng,Threshold,5,5,100.0%,No,
040_3_24_2.png,fupea,supra,eng,Deskewed,5,5,100.0%,No,
040_3_24_2.png,upza,supra,enm,Original_grayscale,4,5,80.0%,No,
040_3_24_2.png,upza,supra,enm,Threshold,4,5,80.0%,No,
040_3_24_2.png,upea,supra,enm,Deskewed,4,5,80.0%,No,
040_3_24_2.png,fiupza,supra,ita,Original_grayscale,6,5,120.0%,No,
040_3_24_2.png,fupza,supra,ita,Threshold,5,5,100.0%,No,
040_3_24_2.png,fiupza,supra,ita,Deskewed,6,5,120.0%,No,
040_3_24_2.png,fupza,supra,ita_old,Original_grayscale,5,5,100.0%,No,
040_3_24_2.png,upza,supra,ita_old,Threshold,4,5,80.0%,No,
040_3_24_2.png,fupza,supra,ita_old,Deskewed,5,5,100.0%,No,
040_3_24_2.png,fupza,supra,lat,Original_grayscale,5,5,100.0%,No,
040_3_24_2.png,fupza,supra,lat,Threshold,5,5,100.0%,No,
040_3_24_2.png,fupza,supra,lat,Deskewed,5,5,100.0%,No,
040_3_13_4.png,pzo,pro,eng,Original_grayscale,3,3,100.0%,No,
040_3_13_4.png,pzo,pro,eng,Threshold,3,3,100.0%,No,
040_3_13_4.png,pzo,pro,eng,Deskewed,3,3,100.0%,No,
040_3_13_4.png,pzo j,pro,enm,Original_grayscale,5,3,166.67%,No,
040_3_13_4.png,pzo,pro,enm,Threshold,3,3,100.0%,No,
040_3_13_4.png,pzo,pro,enm,Deskewed,3,3,100.0%,No,
040_3_13_4.png,pzo,pro,ita,Original_grayscale,3,3,100.0%,No,
040_3_13_4.png,pzo,pro,ita,Threshold,3,3,100.0%,No,
040_3_13_4.png,pzo,pro,ita,Deskewed,3,3,100.0%,No,
040_3_13_4.png,pzo l,pro,ita_old,Original_grayscale,5,3,166.67%,No,
040_3_13_4.png,pzo l,pro,ita_old,Threshold,5,3,166.67%,No,
040_3_13_4.png,pzo l,pro,ita_old,Deskewed,5,3,166.67%,No,
040_3_13_4.png,on l,pro,lat,Original_grayscale,4,3,133.33%,No,
040_3_13_4.png,on w,pro,lat,Threshold,4,3,133.33%,No,
040_3_13_4.png,on W,pro,lat,Deskewed,4,3,133.33%,No,
040_3_28_2.png,x,de,eng,Original_grayscale,1,2,50.0%,No,
040_3_28_2.png,X,de,eng,Threshold,1,2,50.0%,No,
040_3_28_2.png,ko,de,eng,Deskewed,2,2,100.0%,No,
040_3_28_2.png,WwW,de,enm,Original_grayscale,3,2,150.0%,No,
040_3_28_2.png,ILe,de,enm,Threshold,3,2,150.0%,No,
040_3_28_2.png,Ie,de,enm,Deskewed,2,2,100.0%,No,
040_3_28_2.png,e,de,ita,Original_grayscale,1,2,50.0%,No,
040_3_28_2.png,e,de,ita,Threshold,1,2,50.0%,No,
040_3_28_2.png,Rx,de,ita,Deskewed,2,2,100.0%,No,
040_3_28_2.png,Ve,de,ita_old,Original_grayscale,2,2,100.0%,No,
040_3_28_2.png,Vve,de,ita_old,Threshold,3,2,150.0%,No,
040_3_28_2.png,w,de,ita_old,Deskewed,1,2,50.0%,No,
040_3_28_2.png,Lo d,de,lat,Original_grayscale,4,2,200.0%,No,
040_3_28_2.png,Ie d,de,lat,Threshold,4,2,200.0%,No,
040_3_28_2.png,Led,de,lat,Deskewed,3,2,150.0%,No,
040_3_15_2.png,ofculan,osculari,eng,Original_grayscale,7,8,87.5%,No,
040_3_15_2.png,ofculan,osculari,eng,Threshold,7,8,87.5%,No,
040_3_15_2.png,ofailan,osculari,eng,Deskewed,7,8,87.5%,No,
040_3_15_2.png,ofaulan,osculari,enm,Original_grayscale,7,8,87.5%,No,
040_3_15_2.png,ofaulan,osculari,enm,Threshold,7,8,87.5%,No,
040_3_15_2.png,ofailan,osculari,enm,Deskewed,7,8,87.5%,No,
040_3_15_2.png,ofautari,osculari,ita,Original_grayscale,8,8,100.0%,No,
040_3_15_2.png,ofauar,osculari,ita,Threshold,6,8,75.0%,No,
040_3_15_2.png,ofallari,osculari,ita,Deskewed,8,8,100.0%,No,
040_3_15_2.png,olcailan,osculari,ita_old,Original_grayscale,8,8,100.0%,No,
040_3_15_2.png,olaiani,osculari,ita_old,Threshold,7,8,87.5%,No,
040_3_15_2.png,olaulatri,osculari,ita_old,Deskewed,9,8,112.5%,No,
040_3_15_2.png,ofauan,osculari,lat,Original_grayscale,6,8,75.0%,No,
040_3_15_2.png,ofauam,osculari,lat,Threshold,6,8,75.0%,No,
040_3_15_2.png,ofaitan,osculari,lat,Deskewed,7,8,87.5%,No,
040_3_33_1.png,ragufiy,Ragusii,eng,Original_grayscale,7,7,100.0%,No,
040_3_33_1.png,ragufiy,Ragusii,eng,Threshold,7,7,100.0%,No,
040_3_33_1.png,ragufiy,Ragusii,eng,Deskewed,7,7,100.0%,No,
040_3_33_1.png,raguly,Ragusii,enm,Original_grayscale,6,7,85.71%,No,
040_3_33_1.png,ragufy,Ragusii,enm,Threshold,6,7,85.71%,No,
040_3_33_1.png,raguiy,Ragusii,enm,Deskewed,6,7,85.71%,No,
040_3_33_1.png,ragufi,Ragusii,ita,Original_grayscale,6,7,85.71%,No,
